vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id
2016,94,$52,Pinot Noir Ribbon Ridge Les Dijonnais,Brick House,"Sleek and harmonious, with effortlessly complex violet, raspberry and river stone accents that take on richness toward a lingering finish. Drink now through 2025. 640 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/464459/name/brick-house-pinot-noir-ribbon-ridge-les-dijonnais-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,464459
2016,94,$61,Pinot Noir Willamette Valley The Fire,Chapter 24,"Expressive and polished, with a lively and complex core of black raspberry, orange zest and spiced tea flavors that build richness toward refined tannins. Drink now through 2024. 750 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461592/name/chapter-24-pinot-noir-willamette-valley-the-fire-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,461592
2016,94,$120,Pinot Noir Dundee Hills Iron Filbert Vineyard,Domaine Roy & Fils,"Rich and harmonious, with a sleek and complex core, offering expressive black raspberry, flint and savory pepper flavors that take on vibrancy toward refined tannins. Drink now through 2025. Tasted twice, with consistent notes. 400 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/855589/name/domaine-roy-%26-fils-pinot-noir-dundee-hills-iron-filbert-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,855589
2016,94,$50,Pinot Noir Ribbon Ridge,Eminent Domaine,"Polished and expressive, but impeccably structured, with rich raspberry and smoky, dusky spice flavors that dance toward refined tannins. Drink now through 2025. 575 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463448/name/eminent-domaine-pinot-noir-ribbon-ridge-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,463448
2016,94,$75,Pinot Noir Eola-Amity Hills La Source Seven Springs Estate,Evening Land,"Refined and seamlessly complex, with expressive black cherry, spiced tea and river stone accents that take on richness and vitality toward polished tannins. Drink now through 2025. 641 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461782/name/evening-land-pinot-noir-eola-amity-hills-la-source-seven-springs-estate-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,461782
2016,94,$35,Pinot Noir Eola-Amity Hills Seven Springs,Evening Land,"A lovely wine, sleek yet complex, with expressive rose petal and lavender aromas, opening to refined raspberry, stony mineral and spice flavors that sail toward polished tannins. Drink now through 2024. 2,600 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461595/name/evening-land-pinot-noir-eola-amity-hills-seven-springs-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,461595
2016,94,$65,Pinot Noir Dundee Hills Abbey Ridge Vineyard,J. Christopher,"Rich and refined, with vivid raspberry and blood orange aromas and layered cherry, stony mineral and tea flavors that build complexity toward polished tannins. Drink now through 2025. 110 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463029/name/j.-christopher-pinot-noir-dundee-hills-abbey-ridge-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,463029
2016,94,$45,Pinot Noir Eola-Amity Hills Lumiére Special Selection,J. Christopher,"Harmonious, with a lithe structure, offering expressive cherry and black raspberry flavors, laced with orange peel and spiced cinnamon notes and gathering minerality toward refined tannins. Drink now through 2028. 270 cases made.","Magazine Issue Mar 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1246317/name/j.-christopher-pinot-noir-eola-amity-hills-lumi%C3%A9re-special-selection-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1246317
2016,94,$63,Pinot Noir Willamette Valley Freedom Hill Vineyard,Ken Wright,"Harmonious and elegantly complex, with expressive raspberry, orange peel and black tea flavors that build richness toward polished tannins. Drink now through 2025. 552 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463770/name/ken-wright-pinot-noir-willamette-valley-freedom-hill-vineyard-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,463770
2016,94,$63,Pinot Noir Yamhill-Carlton District Shea Vineyard,Ken Wright,"Impressive for the polish and presence, offering impeccable structure and expressive raspberry and pomegranate flavors, accented by anise and dark tea notes. Drink now through 2024. 1,436 cases made.","Magazine Issue Nov 30, 2018",https://www.winespectator.com/wine/wine-detail/id/461024/name/ken-wright-pinot-noir-yamhill-carlton-district-shea-vineyard-2016,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Pinot Noir,461024
2016,94,$75,Pinot Noir Eola-Amity Hills Temperance Hill Vineyard,Lavinea,"Dynamic and structured, with expressive smoky meat and black cherry aromas and layered dark plum, licorice and stony mineral flavors that persist toward well-buffed tannins. Drink now through 2025. 364 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/855488/name/lavinea-pinot-noir-eola-amity-hills-temperance-hill-vineyard-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,855488
2016,94,$50,Pinot Noir Willamette Valley Côte Est,Le Cadeau,"Silky, expressive and showing effortless complexity, with raspberry, orange zest and spiced cinnamon flavors that take on richness and depth on a lingering finish. Drink now through 2024. 183 cases made.","Magazine Issue Oct 15, 2018",https://www.winespectator.com/wine/wine-detail/id/456946/name/le-cadeau-pinot-noir-willamette-valley-c%C3%B4te-est-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,456946
2016,94,$60,Pinot Noir Eola-Amity Hills The Plow,Lingua Franca,"Harmonious and ethereal, with delicate complexity, offering layered black cherry and raspberry flavors accented by black tea hints and whiffs of orange peel and mineral. Drink now through 2024. 517 cases made.","Magazine Issue Nov 15, 2018",https://www.winespectator.com/wine/wine-detail/id/459157/name/lingua-franca-pinot-noir-eola-amity-hills-the-plow-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,459157
2016,94,$58,Pinot Noir Dundee Hills Incline,Maison Roy & Fils,"Harmonious and polished, showing a dynamic structure, this offers notes of raspberry, violet and crushed stone, taking on richness toward well-toned tannins. Drink now through 2025. 548 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/855681/name/maison-roy-%26-fils-pinot-noir-dundee-hills-incline-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,855681
2016,94,$65,Pinot Noir Willamette Valley,Nicolas-Jay,"Precise, deeply structured yet graceful, with expressive black cherry, river stone and black tea accents that build richness toward refined tannins. Drink now through 2024. 3,000 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461789/name/nicolas-jay-pinot-noir-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,461789
2016,94,$72,Pinot Noir Eola-Amity Hills Zena Crown Vineyard,Penner-Ash,"Supple and sleek, with elegantly layered violet, raspberry and orange peel flavors that build richness and expression on a long finish. Drink now through 2026. 700 cases made.","Magazine Issue Sep 30, 2019",https://www.winespectator.com/wine/wine-detail/id/1234330/name/penner-ash-pinot-noir-eola-amity-hills-zena-crown-vineyard-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1234330
2016,94,$135,Pinot Noir Willamette Valley Pas De Nom,Penner-Ash,"Impressively structured and expressive, this features refined raspberry and cherry flavors, accented by orange peel, smoky spice and clove notes, building drama toward polished tannins. Drink now through 2026. 300 cases made.","Magazine Issue Sep 30, 2019",https://www.winespectator.com/wine/wine-detail/id/1234335/name/penner-ash-pinot-noir-willamette-valley-pas-de-nom-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1234335
2016,94,$72,Pinot Noir Yamhill-Carlton District Shea Vineyard,Penner-Ash,"Elegant yet dynamic, with violet, raspberry and spiced cinnamon flavors that build richness and structure toward refined tannins. Drink now through 2026. 1,100 cases made.","Magazine Issue Sep 30, 2019",https://www.winespectator.com/wine/wine-detail/id/1234333/name/penner-ash-pinot-noir-yamhill-carlton-district-shea-vineyard-2016,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Pinot Noir,1234333
2016,94,$50,Pinot Noir Dundee Hills Latchkey Vineyard,Purple Hands,"Seamless and seductive, with expressive rose petal, black raspberry and orange zest accents that build elegance and complexity on a lingering finish. Drink now through 2023. 480 cases made.","Magazine Issue Oct 15, 2018",https://www.winespectator.com/wine/wine-detail/id/457613/name/purple-hands-pinot-noir-dundee-hills-latchkey-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,457613
2016,94,$120,Pinot Noir Dundee Hills The Black Walnut Worden Hill,Rose & Arrow,"Dynamic, yet polished and harmonious, with expressive raspberry and plum flavors accented by black tea, river stone and spice details that build tension toward refined tannins. Drink now through 2025. 147 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461596/name/rose-%26-arrow-pinot-noir-dundee-hills-the-black-walnut-worden-hill-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,461596
2016,94,$100,Pinot Noir Yamhill-Carlton District Yamhill Close,Rose & Arrow,"Polished and alluringly structured, with rich raspberry and pomegranate flavors accented by plum tea, mineral and spice notes that glide on the long finish. Drink now through 2024. 123 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463775/name/rose-%26-arrow-pinot-noir-yamhill-carlton-district-yamhill-close-2016,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Pinot Noir,463775
2016,94,$55,Pinot Noir Eola-Amity Hills Justice Vineyard,St. Innocent,"Impressively polished and structured, featuring pinpoint focus and layers of supple cherry, stony minerality and green tea flavors that take on richness and depth toward refined tannins. Drink now through 2028. 339 cases made.","Magazine Issue Mar 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1245705/name/st.-innocent-pinot-noir-eola-amity-hills-justice-vineyard-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1245705
2016,94,$49,Pinot Noir Yamhill-Carlton Coast Range Estate,Trisaetum,"Impressively built and expressive, with vibrant rose petal, black cherry and orange peel flavors that take on richness and depth toward polished tannins. Best after 2025. 610 cases made.","Magazine Issue Oct 31, 2018",https://www.winespectator.com/wine/wine-detail/id/458724/name/trisaetum-pinot-noir-yamhill-carlton-coast-range-estate-2016,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,458724
2016,94,$100,Pinot Noir Eola-Amity Hills Block 14,Zena Crown Vineyard,"Dynamic, with multilayered flavors swaddled in a velvety texture. Lively raspberry, blueberry and orange tea notes develop elegant complexity on the detailed finish. Drink now through 2029. 169 cases made.","Magazine Issue Feb 29, 2020",https://www.winespectator.com/wine/wine-detail/id/1243649/name/zena-crown-vineyard-pinot-noir-eola-amity-hills-block-14-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1243649
2016,94,$75,Pinot Noir Eola-Amity Hills Conifer,Zena Crown Vineyard,"Rich and finely detailed, with expressive cherry and blueberry flavors, accented by sassafras tea and rose petal notes, wrapped in a silky finish that lingers. Drink now through 2029. 401 cases made.","Magazine Issue Feb 29, 2020",https://www.winespectator.com/wine/wine-detail/id/1243645/name/zena-crown-vineyard-pinot-noir-eola-amity-hills-conifer-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1243645
2016,94,$75,Pinot Noir Eola-Amity Hills Slope,Zena Crown Vineyard,"Graceful and delicate, featuring silky cherry and raspberry flavors, laced with orange peel and underbrush hints, building richness and structure toward fine-grained tannins. Drink now through 2029. 325 cases made.","Magazine Issue Feb 29, 2020",https://www.winespectator.com/wine/wine-detail/id/1243648/name/zena-crown-vineyard-pinot-noir-eola-amity-hills-slope-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1243648
2016,93,$125,Pinot Noir Dundee Hills Block 3 Clone 113 Revana Vineyard,Alexana,"Silky and polished, with delicately layered raspberry and strawberry flavors that take on black tea and clove accents, building structure toward refined tannins. Drink now through 2025. 100 cases made.","Magazine Issue Oct 15, 2019",https://www.winespectator.com/wine/wine-detail/id/1236441/name/alexana-pinot-noir-dundee-hills-block-3-clone-113-revana-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1236441
2016,96,$110,Pinot Noir Ribbon Ridge The Upper Terrace,Beaux Frères,"A seductive wine that combines structure with harmony and a silky texture. Vivid black raspberry, rose petal and mocha espresso flavors build richness and dance on the long finish. Drink now through 2025. 1,278 cases made.","Magazine Issue Oct 31, 2018",https://www.winespectator.com/wine/wine-detail/id/458259/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-the-upper-terrace-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,458259
2016,96,$150,Pinot Noir Chehalem Mountains 1st The Point Chehalem Highlands,Rose & Arrow,"Dynamic, impeccably focused and expressive, with evocative rose petal, crushed stone, orange peel and raspberry flavors that build richness toward refined tannins. Drink now through 2025. 149 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461600/name/rose-%26-arrow-pinot-noir-chehalem-mountains-1st-the-point-chehalem-highlands-2016,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Noir,461600
2016,95,$65,Pinot Noir Dundee Hills West Blocks - Sedimentary Soils,Alexana,"Silky and elegantly complex, with polished raspberry, tangerine zest and spiced cinnamon flavors that dance on a lingering finish. Drink now through 2024. 250 cases made.","Magazine Issue Nov 30, 2018",https://www.winespectator.com/wine/wine-detail/id/461027/name/alexana-pinot-noir-dundee-hills-west-blocks---sedimentary-soils-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,461027
2016,95,$45,Pinot Noir Dundee Hills Old Vines,Arterberry Maresh,"Impressive for the impeccable elegance and balance, and buoyed by a complex core, this offers vibrant rose petal and raspberry aromas and flavors of cherry, stony mineral and savory dried herb that unfurl toward polished tannins. Drink now through 2026.","Magazine Issue Mar 31, 2019",https://www.winespectator.com/wine/wine-detail/id/1228477/name/arterberry-maresh-pinot-noir-dundee-hills-old-vines-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1228477
2016,95,$95,Pinot Noir Ribbon Ridge The Beaux Frères Vineyard,Beaux Frères,"Remarkably and seamlessly complex, with a polished and refined core wrapped in silky raspberry and blueberry flavors, accented by savory spice and orange zest hints. The long finish builds toward polished tannins. Drink now through 2025. 2,686 cases made.","Magazine Issue Aug 31, 2018",https://www.winespectator.com/wine/wine-detail/id/456019/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-the-beaux-fr%C3%A8res-vineyard-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,456019
2016,95,$60,Pinot Noir Eola-Amity Hills Flat Block,Bethel Heights,"Deeply structured, yet seamlessly rich and polished, with spirited cherry blossom and raspberry aromas that open to fervent rhubarb, savory tea and cardamom flavors, building toward refined tannins. Drink now through 2025. 90 cases made.","Magazine Issue Dec 31, 2018",https://www.winespectator.com/wine/wine-detail/id/462347/name/bethel-heights-pinot-noir-eola-amity-hills-flat-block-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,462347
2016,95,$100,Pinot Noir Dundee Hills Côte Sud Vineyard,Domaine Serene,"Gorgeous, polished and rich, yet effortlessly complex, offering expressive cherry and strawberry flavors that gather accents of smoky cinnamon and orange peel as this glides toward refined tannins. Drink now through 2027. 360 cases made.","Magazine Issue Sep 30, 2019",https://www.winespectator.com/wine/wine-detail/id/1236077/name/domaine-serene-pinot-noir-dundee-hills-c%C3%B4te-sud-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1236077
2016,95,$65,Pinot Noir Ribbon Ridge Reserve,Eminent Domaine,"Satiny and sleek, with an elegant yet ripe complexity, offering vivid notes of floral raspberry, stony mineral and spiced cinnamon that take on structure on the finish. Drink now through 2025. 220 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463453/name/eminent-domaine-pinot-noir-ribbon-ridge-reserve-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,463453
2016,95,$120,Pinot Noir Eola-Amity Hills Gathered Stones Hopewell Hills,Rose & Arrow,"Combines plush richness with remarkable structure, showing expressive river stone and black raspberry aromas and refined, layered cherry, black tea and savory spice flavors that pick up speed toward polished tannins. Drink now through 2025. 225 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461599/name/rose-%26-arrow-pinot-noir-eola-amity-hills-gathered-stones-hopewell-hills-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,461599
2016,95,$100,Pinot Noir Eola-Amity Hills Hopewell Hills,Rose & Arrow,"Impeccably structured and elegantly polished and layered, with expressive black raspberry, savory bay leaf and crushed rock accents that build toward refined tannins. Drink now through 2025. 247 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/464462/name/rose-%26-arrow-pinot-noir-eola-amity-hills-hopewell-hills-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,464462
2016,94,$65,Pinot Noir Dundee Hills East Blocks Volcanic Soils,Alexana,"Silky and sleekly complex, offering an explosion of vibrant raspberry and cherry fruit, accented by orange zest and spiced cinnamon notes, lingering lithely on the finish. Drink now through 2024. 250 cases made.","Magazine Issue Nov 30, 2018",https://www.winespectator.com/wine/wine-detail/id/461022/name/alexana-pinot-noir-dundee-hills-east-blocks-volcanic-soils-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,461022
2016,94,$75,Pinot Noir Dundee Hills Single Clone Pommard Revana Vineyard,Alexana,"Expressive and richly constructed, yet graceful and polished, offering vibrant black cherry, orange peel and spicy cinnamon flavors that build intensity toward refined tannins. Drink now through 2025. 291 cases made.","Magazine Issue May 31, 2019",https://www.winespectator.com/wine/wine-detail/id/1231523/name/alexana-pinot-noir-dundee-hills-single-clone-pommard-revana-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1231523
2016,94,$65,Pinot Noir Eola-Amity Hills Zena Crown Vineyard,Alexana,"This grabs you with a polished texture and keeps you hooked with the rich and elegant complexity, offering raspberry, spiced cinnamon and clove flavors. Drink now through 2023. 158 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461781/name/alexana-pinot-noir-eola-amity-hills-zena-crown-vineyard-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,461781
2016,94,$35,Pinot Noir Willamette Valley Terroir Series,Alexana,"Precise and harmonious, offering layered raspberry and cherry flavors laced with smoky anise and spice notes, building richness toward polished tannins. Drink now through 2025. 5,286 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/855585/name/alexana-pinot-noir-willamette-valley-terroir-series-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,855585
2016,94,$100,Pinot Noir Dundee Hills Red Hills Vineyard,Archery Summit,"Polished and elegantly complex, with expressive raspberry and orange zest aromas opening to refined cherry and spice flavors that glide toward supple tannins. Drink now through 2025. 800 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463446/name/archery-summit-pinot-noir-dundee-hills-red-hills-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,463446
2016,94,$55,Pinot Noir Dundee Hills Anonimo Vineyard,Ayoub,"Refined, generous and well-built, with expressive raspberry, orange peel and spice flavors that develop tension and richness toward polished tannins. Drink now through 2025. 270 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463031/name/ayoub-pinot-noir-dundee-hills-anonimo-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,463031
2016,94,$65,Pinot Noir Dundee Hills Estate Vineyard,Ayoub,"Silky and seamlessly complex, with expressive raspberry, orange peel and guava flavors that build richness and polish on the long finish. Drink now through 2025. 270 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463024/name/ayoub-pinot-noir-dundee-hills-estate-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,463024
2016,94,$60,Pinot Noir Willamette Valley,Beaux Frères,"Seamlessly complex and silky, with vivid raspberry and blueberry flavors accented by black tea and savory spice notes that dance elegantly toward refined tannins. Drink now through 2024. 2,481 cases made.","Magazine Issue Aug 31, 2018",https://www.winespectator.com/wine/wine-detail/id/456020/name/beaux-fr%C3%A8res-pinot-noir-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,456020
2016,94,$185/1500ml.,Pinot Noir Chehalem Mountains Winery Block,Bergström,"Rich, expressive and harmonious, with blueberry and raspberry flavors accented by orange peel and allspice notes that build complexity toward refined tannins. Drink now through 2024. 100 cases made.","Magazine Issue Oct 31, 2018",https://www.winespectator.com/wine/wine-detail/id/458594/name/bergstr%C3%B6m-pinot-noir-chehalem-mountains-winery-block-2016,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Noir,458594
2016,94,$100,Pinot Noir Dundee Hills Bergström Vineyard,Bergström,"Expressive and generous, with lively black raspberry, spice box and orange peel flavors that build rich and elegant layers toward refined tannins. Drink now through 2025. 850 cases made.","Magazine Issue Oct 31, 2018",https://www.winespectator.com/wine/wine-detail/id/458718/name/bergstr%C3%B6m-pinot-noir-dundee-hills-bergstr%C3%B6m-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,458718
2016,94,$42,Pinot Noir Eola-Amity Hills Aeolian,Bethel Heights,"Expressive and powerfully built, with vibrant black raspberry and orange peel aromas that open to a vibrant core of tannins and acidity, wrapped in dynamic cherry and spice flavors. Hands-off for now. Best from 2020 through 2025. 389 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463766/name/bethel-heights-pinot-noir-eola-amity-hills-aeolian-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,463766
2016,94,$105,Pinot Noir Willamette Valley Earth,Big Table Farm,"Graceful and refined in structure, with floral raspberry and geranium aromas and layered cherry and clove flavors that build richness toward polished tannins. Drink now through 2024. 105 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461788/name/big-table-farm-pinot-noir-willamette-valley-earth-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,461788
2016,94,$58,Pinot Noir Ribbon Ridge Evelyn's,Brick House,"Silky and elegantly complex, with vivid raspberry and rose petal aromas opening to cherry and orange zest flavors that slowly unfurl on a long finish. Drink now through 2025. 80 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463447/name/brick-house-pinot-noir-ribbon-ridge-evelyn%27s-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,463447
2016,94,$52,Pinot Noir Ribbon Ridge Les Dijonnais,Brick House,"Sleek and harmonious, with effortlessly complex violet, raspberry and river stone accents that take on richness toward a lingering finish. Drink now through 2025. 640 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/464459/name/brick-house-pinot-noir-ribbon-ridge-les-dijonnais-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,464459
2016,94,$61,Pinot Noir Willamette Valley The Fire,Chapter 24,"Expressive and polished, with a lively and complex core of black raspberry, orange zest and spiced tea flavors that build richness toward refined tannins. Drink now through 2024. 750 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461592/name/chapter-24-pinot-noir-willamette-valley-the-fire-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,461592
2016,94,$120,Pinot Noir Dundee Hills Iron Filbert Vineyard,Domaine Roy & Fils,"Rich and harmonious, with a sleek and complex core, offering expressive black raspberry, flint and savory pepper flavors that take on vibrancy toward refined tannins. Drink now through 2025. Tasted twice, with consistent notes. 400 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/855589/name/domaine-roy-%26-fils-pinot-noir-dundee-hills-iron-filbert-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,855589
2016,94,$50,Pinot Noir Ribbon Ridge,Eminent Domaine,"Polished and expressive, but impeccably structured, with rich raspberry and smoky, dusky spice flavors that dance toward refined tannins. Drink now through 2025. 575 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463448/name/eminent-domaine-pinot-noir-ribbon-ridge-2016,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,463448
2016,94,$75,Pinot Noir Eola-Amity Hills La Source Seven Springs Estate,Evening Land,"Refined and seamlessly complex, with expressive black cherry, spiced tea and river stone accents that take on richness and vitality toward polished tannins. Drink now through 2025. 641 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461782/name/evening-land-pinot-noir-eola-amity-hills-la-source-seven-springs-estate-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,461782
2016,94,$35,Pinot Noir Eola-Amity Hills Seven Springs,Evening Land,"A lovely wine, sleek yet complex, with expressive rose petal and lavender aromas, opening to refined raspberry, stony mineral and spice flavors that sail toward polished tannins. Drink now through 2024. 2,600 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461595/name/evening-land-pinot-noir-eola-amity-hills-seven-springs-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,461595
2016,94,$65,Pinot Noir Dundee Hills Abbey Ridge Vineyard,J. Christopher,"Rich and refined, with vivid raspberry and blood orange aromas and layered cherry, stony mineral and tea flavors that build complexity toward polished tannins. Drink now through 2025. 110 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/463029/name/j.-christopher-pinot-noir-dundee-hills-abbey-ridge-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,463029
2016,94,$45,Pinot Noir Eola-Amity Hills Lumiére Special Selection,J. Christopher,"Harmonious, with a lithe structure, offering expressive cherry and black raspberry flavors, laced with orange peel and spiced cinnamon notes and gathering minerality toward refined tannins. Drink now through 2028. 270 cases made.","Magazine Issue Mar 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1246317/name/j.-christopher-pinot-noir-eola-amity-hills-lumi%C3%A9re-special-selection-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1246317
